time	X
30.0	102.0
31.0	108.0
32.0	93.0
33.0	87.0
34.0	85.0
35.0	86.0
36.0	87.0
37.0	84.0
38.0	84.0
39.0	83.0
40.0	78.0
41.0	76.0
42.0	76.0
43.0	80.0
44.0	74.0
45.0	66.0
46.0	61.0
47.0	64.0
48.0	63.0
49.0	53.0
50.0	50.0
0.0	100.0
1.0	99.0
2.0	96.0
3.0	99.0
4.0	90.0
5.0	92.0
6.0	85.0
7.0	85.0
8.0	80.0
9.0	76.0
10.0	75.0
11.0	77.0
12.0	77.0
13.0	77.0
14.0	77.0
15.0	72.0
16.0	66.0
17.0	67.0
18.0	68.0
19.0	65.0
20.0	63.0
21.0	61.0
22.0	68.0
23.0	67.0
24.0	69.0
25.0	66.0
26.0	69.0
27.0	76.0
28.0	79.0
29.0	77.0
30.0	75.0
31.0	77.0
32.0	75.0
33.0	74.0
34.0	73.0
35.0	72.0
36.0	67.0
37.0	67.0
38.0	69.0
39.0	67.0
40.0	68.0
41.0	70.0
42.0	68.0
43.0	72.0
44.0	75.0
45.0	70.0
46.0	72.0
47.0	78.0
48.0	74.0
49.0	76.0
50.0	71.0
0.0	100.0
1.0	107.0
2.0	109.0
3.0	104.0
4.0	110.0
5.0	110.0
6.0	114.0
7.0	110.0
8.0	116.0
9.0	110.0
10.0	107.0
11.0	111.0
12.0	106.0
13.0	106.0
14.0	104.0
15.0	107.0
16.0	112.0
17.0	123.0
18.0	126.0
19.0	123.0
20.0	121.0
21.0	125.0
22.0	124.0
23.0	119.0
24.0	116.0
25.0	110.0
26.0	102.0
27.0	101.0
28.0	91.0
29.0	90.0
30.0	82.0
31.0	80.0
32.0	77.0
33.0	80.0
34.0	75.0
35.0	79.0
36.0	80.0
37.0	78.0
38.0	81.0
39.0	80.0
40.0	87.0
41.0	86.0
42.0	94.0
43.0	100.0
44.0	97.0
45.0	93.0
46.0	84.0
47.0	78.0
48.0	74.0
49.0	69.0
50.0	72.0
0.0	100.0
1.0	94.0
2.0	92.0
3.0	86.0
4.0	81.0
5.0	84.0
6.0	83.0
7.0	86.0
8.0	91.0
9.0	91.0
10.0	92.0
11.0	92.0
12.0	93.0
13.0	93.0
14.0	89.0
15.0	83.0
16.0	88.0
17.0	86.0
18.0	79.0
19.0	81.0
20.0	78.0
21.0	81.0
22.0	82.0
23.0	88.0
24.0	91.0
25.0	92.0
26.0	85.0
27.0	82.0
28.0	81.0
29.0	81.0
30.0	75.0
31.0	69.0
32.0	69.0
33.0	67.0
34.0	62.0
35.0	59.0
36.0	65.0
37.0	65.0
38.0	69.0
39.0	66.0
40.0	66.0
41.0	65.0
42.0	72.0
43.0	74.0
44.0	71.0
45.0	69.0
46.0	64.0
47.0	66.0
48.0	62.0
49.0	66.0
50.0	61.0
0.0	100.0
1.0	101.0
2.0	107.0
3.0	107.0
4.0	112.0
5.0	118.0
6.0	117.0
7.0	114.0
8.0	115.0
9.0	109.0
10.0	109.0
11.0	106.0
12.0	104.0
13.0	106.0
14.0	108.0
15.0	107.0
16.0	106.0
17.0	106.0
18.0	102.0
19.0	97.0
20.0	94.0
21.0	89.0
22.0	89.0
23.0	89.0
24.0	79.0
25.0	80.0
26.0	84.0
27.0	80.0
28.0	76.0
29.0	75.0
30.0	68.0
31.0	71.0
32.0	75.0
33.0	75.0
34.0	77.0
35.0	78.0
36.0	71.0
37.0	72.0
38.0	73.0
39.0	72.0
40.0	67.0
41.0	66.0
42.0	60.0
43.0	58.0
44.0	57.0
45.0	59.0
46.0	56.0
47.0	57.0
48.0	58.0
49.0	61.0
50.0	57.0
0.0	100.0
1.0	96.0
2.0	100.0
3.0	93.0
4.0	89.0
5.0	87.0
6.0	83.0
7.0	86.0
8.0	86.0
9.0	89.0
10.0	83.0
11.0	81.0
12.0	73.0
13.0	73.0
14.0	73.0
15.0	75.0
16.0	68.0
17.0	63.0
18.0	64.0
19.0	66.0
20.0	67.0
21.0	65.0
22.0	67.0
23.0	69.0
24.0	65.0
25.0	61.0
26.0	55.0
27.0	53.0
28.0	51.0
29.0	50.0
30.0	45.0
31.0	44.0
32.0	39.0
33.0	42.0
34.0	38.0
35.0	36.0
36.0	38.0
37.0	34.0
38.0	35.0
39.0	37.0
40.0	40.0
41.0	42.0
42.0	41.0
43.0	44.0
44.0	42.0
45.0	41.0
46.0	45.0
47.0	43.0
48.0	40.0
49.0	38.0
50.0	41.0
0.0	100.0
1.0	98.0
2.0	92.0
3.0	96.0
4.0	103.0
5.0	99.0
6.0	99.0
7.0	104.0
8.0	100.0
9.0	105.0
10.0	105.0
11.0	107.0
12.0	102.0
13.0	101.0
14.0	101.0
15.0	100.0
16.0	99.0
17.0	106.0
18.0	112.0
19.0	110.0
20.0	111.0
21.0	106.0
22.0	113.0
23.0	110.0
24.0	111.0
25.0	115.0
26.0	115.0
27.0	107.0
28.0	107.0
29.0	105.0
30.0	106.0
31.0	103.0
32.0	108.0
33.0	106.0
34.0	100.0
35.0	95.0
36.0	95.0
37.0	88.0
38.0	81.0
39.0	76.0
40.0	75.0
41.0	80.0
42.0	83.0
43.0	80.0
44.0	76.0
45.0	71.0
46.0	68.0
47.0	68.0
48.0	72.0
49.0	71.0
50.0	76.0
0.0	100.0
1.0	104.0
2.0	106.0
3.0	108.0
4.0	97.0
5.0	108.0
6.0	104.0
7.0	104.0
8.0	99.0
9.0	103.0
10.0	97.0
11.0	100.0
12.0	101.0
13.0	101.0
14.0	96.0
15.0	93.0
16.0	93.0
17.0	91.0
18.0	91.0
19.0	97.0
20.0	103.0
21.0	111.0
22.0	112.0
23.0	118.0
24.0	105.0
25.0	102.0
26.0	109.0
27.0	105.0
28.0	105.0
29.0	102.0
30.0	97.0
31.0	90.0
32.0	85.0
33.0	77.0
34.0	79.0
35.0	81.0
36.0	77.0
37.0	71.0
38.0	71.0
39.0	64.0
40.0	63.0
41.0	66.0
42.0	66.0
43.0	65.0
44.0	64.0
45.0	69.0
46.0	62.0
47.0	64.0
48.0	69.0
49.0	71.0
50.0	69.0
0.0	100.0
1.0	102.0
2.0	99.0
3.0	99.0
4.0	101.0
5.0	89.0
6.0	93.0
7.0	90.0
8.0	94.0
9.0	89.0
10.0	82.0
11.0	81.0
12.0	78.0
13.0	72.0
14.0	71.0
15.0	75.0
16.0	76.0
17.0	74.0
18.0	71.0
19.0	75.0
20.0	76.0
21.0	70.0
22.0	72.0
23.0	74.0
24.0	75.0
25.0	78.0
26.0	84.0
27.0	82.0
28.0	91.0
29.0	91.0
30.0	87.0
31.0	90.0
32.0	95.0
33.0	92.0
34.0	88.0
35.0	87.0
36.0	92.0
37.0	88.0
38.0	86.0
39.0	95.0
40.0	98.0
41.0	103.0
42.0	105.0
43.0	107.0
44.0	113.0
45.0	113.0
46.0	113.0
47.0	122.0
48.0	129.0
49.0	121.0
50.0	112.0
0.0	100.0
1.0	96.0
2.0	94.0
3.0	94.0
4.0	97.0
5.0	102.0
6.0	105.0
7.0	106.0
8.0	104.0
9.0	102.0
10.0	100.0
11.0	93.0
12.0	94.0
13.0	91.0
14.0	96.0
15.0	97.0
16.0	91.0
17.0	94.0
18.0	96.0
19.0	93.0
20.0	88.0
21.0	86.0
22.0	84.0
23.0	82.0
24.0	81.0
25.0	81.0
26.0	84.0
27.0	85.0
28.0	89.0
29.0	82.0
30.0	86.0
31.0	89.0
32.0	86.0
33.0	76.0
34.0	73.0
35.0	72.0
36.0	67.0
37.0	67.0
38.0	73.0
39.0	73.0
40.0	71.0
41.0	63.0
42.0	62.0
43.0	62.0
44.0	57.0
45.0	54.0
46.0	53.0
47.0	46.0
48.0	48.0
49.0	48.0
50.0	45.0
0.0	100.0
1.0	102.0
2.0	103.0
3.0	109.0
4.0	107.0
5.0	113.0
6.0	107.0
7.0	101.0
8.0	99.0
9.0	95.0
10.0	83.0
11.0	81.0
12.0	86.0
13.0	95.0
14.0	93.0
15.0	91.0
16.0	92.0
17.0	95.0
18.0	89.0
19.0	87.0
20.0	94.0
21.0	91.0
22.0	96.0
23.0	92.0
24.0	96.0
25.0	101.0
26.0	90.0
27.0	94.0
28.0	102.0
29.0	98.0
30.0	101.0
31.0	98.0
32.0	99.0
33.0	96.0
34.0	88.0
35.0	83.0
36.0	85.0
37.0	80.0
38.0	79.0
39.0	85.0
40.0	85.0
41.0	86.0
42.0	87.0
43.0	85.0
44.0	84.0
45.0	81.0
46.0	76.0
47.0	77.0
48.0	73.0
49.0	73.0
50.0	71.0
0.0	100.0
1.0	105.0
2.0	109.0
3.0	106.0
4.0	103.0
5.0	100.0
6.0	105.0
7.0	107.0
8.0	113.0
9.0	99.0
10.0	95.0
11.0	96.0
12.0	95.0
13.0	94.0
14.0	90.0
15.0	94.0
16.0	86.0
17.0	95.0
18.0	82.0
19.0	76.0
20.0	75.0
21.0	72.0
22.0	69.0
23.0	69.0
24.0	72.0
25.0	74.0
26.0	76.0
27.0	74.0
28.0	75.0
29.0	69.0
30.0	67.0
31.0	66.0
32.0	69.0
33.0	66.0
34.0	71.0
35.0	63.0
36.0	61.0
37.0	57.0
38.0	55.0
39.0	53.0
40.0	51.0
41.0	51.0
42.0	51.0
43.0	49.0
44.0	46.0
45.0	43.0
46.0	45.0
47.0	44.0
48.0	43.0
49.0	46.0
50.0	43.0
0.0	100.0
1.0	93.0
2.0	94.0
3.0	95.0
4.0	104.0
5.0	96.0
6.0	94.0
7.0	98.0
8.0	97.0
9.0	98.0
10.0	95.0
11.0	94.0
12.0	91.0
13.0	97.0
14.0	98.0
15.0	99.0
16.0	96.0
17.0	90.0
18.0	86.0
19.0	76.0
20.0	76.0
21.0	77.0
22.0	78.0
23.0	77.0
24.0	76.0
25.0	79.0
26.0	72.0
27.0	73.0
28.0	70.0
29.0	63.0
30.0	62.0
31.0	55.0
32.0	51.0
33.0	51.0
34.0	56.0
35.0	63.0
36.0	63.0
37.0	58.0
38.0	59.0
39.0	59.0
40.0	63.0
41.0	60.0
42.0	57.0
43.0	58.0
44.0	55.0
45.0	54.0
46.0	54.0
47.0	55.0
48.0	52.0
49.0	50.0
50.0	53.0
0.0	100.0
1.0	101.0
2.0	94.0
3.0	93.0
4.0	91.0
5.0	94.0
6.0	100.0
7.0	90.0
8.0	91.0
9.0	83.0
10.0	86.0
11.0	84.0
12.0	82.0
13.0	82.0
14.0	81.0
15.0	85.0
16.0	81.0
17.0	79.0
18.0	76.0
19.0	78.0
20.0	79.0
21.0	81.0
22.0	83.0
23.0	86.0
24.0	90.0
25.0	89.0
26.0	84.0
27.0	80.0
28.0	75.0
29.0	75.0
30.0	72.0
31.0	70.0
32.0	68.0
33.0	68.0
34.0	64.0
35.0	66.0
36.0	60.0
37.0	59.0
38.0	56.0
39.0	52.0
40.0	55.0
41.0	57.0
42.0	62.0
43.0	64.0
44.0	62.0
45.0	60.0
46.0	60.0
47.0	57.0
48.0	53.0
49.0	55.0
50.0	51.0
0.0	100.0
1.0	105.0
2.0	107.0
3.0	109.0
4.0	108.0
5.0	110.0
6.0	118.0
7.0	117.0
8.0	115.0
9.0	115.0
10.0	111.0
11.0	105.0
12.0	100.0
13.0	98.0
14.0	98.0
15.0	100.0
16.0	104.0
17.0	101.0
18.0	100.0
19.0	105.0
20.0	111.0
21.0	111.0
22.0	111.0
23.0	109.0
24.0	106.0
25.0	106.0
26.0	108.0
27.0	107.0
28.0	106.0
29.0	112.0
30.0	111.0
31.0	113.0
32.0	106.0
33.0	103.0
34.0	107.0
35.0	107.0
36.0	102.0
37.0	110.0
38.0	116.0
39.0	124.0
40.0	128.0
41.0	121.0
42.0	118.0
43.0	121.0
44.0	128.0
45.0	125.0
46.0	121.0
47.0	125.0
48.0	118.0
49.0	116.0
50.0	120.0
0.0	100.0
1.0	101.0
2.0	97.0
3.0	93.0
4.0	101.0
5.0	103.0
6.0	98.0
7.0	113.0
8.0	111.0
9.0	106.0
10.0	110.0
11.0	119.0
12.0	114.0
13.0	116.0
14.0	120.0
15.0	118.0
16.0	116.0
17.0	108.0
18.0	113.0
19.0	107.0
20.0	101.0
21.0	96.0
22.0	100.0
23.0	92.0
24.0	93.0
25.0	96.0
26.0	98.0
27.0	105.0
28.0	103.0
29.0	100.0
30.0	88.0
31.0	93.0
32.0	86.0
33.0	87.0
34.0	85.0
35.0	83.0
36.0	75.0
37.0	77.0
38.0	79.0
39.0	76.0
40.0	74.0
41.0	77.0
42.0	66.0
43.0	63.0
44.0	63.0
45.0	65.0
46.0	72.0
47.0	79.0
48.0	82.0
49.0	81.0
50.0	86.0
0.0	100.0
1.0	96.0
2.0	88.0
3.0	85.0
4.0	85.0
5.0	79.0
6.0	76.0
7.0	80.0
8.0	74.0
9.0	75.0
10.0	69.0
11.0	66.0
12.0	69.0
13.0	65.0
14.0	60.0
15.0	61.0
16.0	55.0
17.0	55.0
18.0	57.0
19.0	56.0
20.0	62.0
21.0	59.0
22.0	62.0
23.0	59.0
24.0	56.0
25.0	57.0
26.0	56.0
27.0	53.0
28.0	47.0
29.0	51.0
30.0	49.0
31.0	48.0
32.0	53.0
33.0	52.0
34.0	53.0
35.0	50.0
36.0	51.0
37.0	51.0
38.0	49.0
39.0	47.0
40.0	51.0
41.0	51.0
42.0	45.0
43.0	41.0
44.0	43.0
45.0	38.0
46.0	37.0
47.0	39.0
48.0	36.0
49.0	36.0
50.0	32.0
0.0	100.0
1.0	94.0
2.0	83.0
3.0	72.0
4.0	72.0
5.0	63.0
6.0	65.0
7.0	62.0
8.0	61.0
9.0	62.0
10.0	59.0
11.0	57.0
12.0	55.0
13.0	63.0
14.0	60.0
15.0	66.0
16.0	65.0
17.0	69.0
18.0	71.0
19.0	66.0
20.0	65.0
21.0	61.0
22.0	56.0
23.0	52.0
24.0	48.0
25.0	40.0
26.0	38.0
27.0	39.0
28.0	36.0
29.0	38.0
30.0	37.0
31.0	38.0
32.0	36.0
33.0	37.0
34.0	37.0
35.0	35.0
36.0	33.0
37.0	31.0
38.0	34.0
39.0	31.0
40.0	33.0
41.0	32.0
42.0	31.0
43.0	35.0
44.0	34.0
45.0	36.0
46.0	35.0
47.0	33.0
48.0	34.0
49.0	35.0
50.0	32.0
0.0	100.0
1.0	100.0
2.0	100.0
3.0	101.0
4.0	95.0
5.0	98.0
6.0	104.0
7.0	92.0
8.0	87.0
9.0	82.0
10.0	87.0
11.0	81.0
12.0	83.0
13.0	70.0
14.0	67.0
15.0	66.0
16.0	64.0
17.0	60.0
18.0	57.0
19.0	55.0
20.0	56.0
21.0	55.0
22.0	54.0
23.0	49.0
24.0	47.0
25.0	46.0
26.0	47.0
27.0	41.0
28.0	41.0
29.0	41.0
30.0	43.0
31.0	43.0
32.0	45.0
33.0	46.0
34.0	44.0
35.0	37.0
36.0	35.0
37.0	30.0
38.0	31.0
39.0	30.0
40.0	30.0
41.0	31.0
42.0	33.0
43.0	32.0
44.0	30.0
45.0	26.0
46.0	25.0
47.0	22.0
48.0	21.0
49.0	21.0
50.0	18.0
0.0	100.0
1.0	104.0
2.0	106.0
3.0	104.0
4.0	104.0
5.0	97.0
6.0	96.0
7.0	93.0
8.0	95.0
9.0	96.0
10.0	92.0
11.0	90.0
12.0	89.0
13.0	87.0
14.0	89.0
15.0	83.0
16.0	81.0
17.0	78.0
18.0	74.0
19.0	74.0
20.0	73.0
21.0	79.0
22.0	83.0
23.0	82.0
24.0	82.0
25.0	75.0
26.0	79.0
27.0	79.0
28.0	76.0
29.0	75.0
30.0	68.0
31.0	70.0
32.0	67.0
33.0	64.0
34.0	64.0
35.0	67.0
36.0	72.0
37.0	75.0
38.0	76.0
39.0	72.0
40.0	66.0
41.0	65.0
42.0	66.0
43.0	64.0
44.0	54.0
45.0	55.0
46.0	56.0
47.0	53.0
48.0	55.0
49.0	51.0
50.0	50.0
0.0	100.0
1.0	92.0
2.0	93.0
3.0	89.0
4.0	83.0
5.0	89.0
6.0	95.0
7.0	92.0
8.0	94.0
9.0	95.0
10.0	97.0
11.0	92.0
12.0	80.0
13.0	78.0
14.0	77.0
15.0	74.0
16.0	78.0
17.0	81.0
18.0	85.0
19.0	81.0
20.0	81.0
21.0	76.0
22.0	76.0
23.0	77.0
24.0	78.0
25.0	70.0
26.0	71.0
27.0	69.0
28.0	66.0
29.0	68.0
30.0	67.0
31.0	63.0
32.0	63.0
33.0	61.0
34.0	65.0
35.0	56.0
36.0	53.0
37.0	54.0
38.0	57.0
39.0	55.0
40.0	56.0
41.0	59.0
42.0	56.0
43.0	48.0
44.0	46.0
45.0	51.0
46.0	49.0
47.0	47.0
48.0	48.0
49.0	50.0
50.0	56.0
0.0	100.0
1.0	99.0
2.0	98.0
3.0	96.0
4.0	93.0
5.0	93.0
6.0	96.0
7.0	98.0
8.0	91.0
9.0	102.0
10.0	101.0
11.0	95.0
12.0	95.0
13.0	87.0
14.0	89.0
15.0	93.0
16.0	94.0
17.0	94.0
18.0	95.0
19.0	97.0
20.0	93.0
21.0	91.0
22.0	89.0
23.0	90.0
24.0	94.0
25.0	94.0
26.0	100.0
27.0	105.0
28.0	107.0
29.0	106.0
30.0	109.0
31.0	104.0
32.0	112.0
33.0	107.0
34.0	108.0
35.0	115.0
36.0	117.0
37.0	116.0
38.0	116.0
39.0	113.0
40.0	106.0
41.0	110.0
42.0	104.0
43.0	99.0
44.0	93.0
45.0	97.0
46.0	90.0
47.0	87.0
48.0	80.0
49.0	82.0
50.0	73.0
0.0	100.0
1.0	96.0
2.0	89.0
3.0	93.0
4.0	87.0
5.0	83.0
6.0	83.0
7.0	81.0
8.0	81.0
9.0	77.0
10.0	74.0
11.0	75.0
12.0	75.0
13.0	74.0
14.0	74.0
15.0	74.0
16.0	69.0
17.0	62.0
18.0	61.0
19.0	58.0
20.0	59.0
21.0	60.0
22.0	61.0
23.0	58.0
24.0	58.0
25.0	60.0
26.0	63.0
27.0	63.0
28.0	54.0
29.0	54.0
30.0	52.0
31.0	50.0
32.0	57.0
33.0	55.0
34.0	51.0
35.0	48.0
36.0	49.0
37.0	55.0
38.0	50.0
39.0	44.0
40.0	53.0
41.0	55.0
42.0	58.0
43.0	51.0
44.0	52.0
45.0	52.0
46.0	52.0
47.0	47.0
48.0	50.0
49.0	54.0
50.0	58.0
0.0	100.0
1.0	89.0
2.0	87.0
3.0	85.0
4.0	90.0
5.0	99.0
6.0	103.0
7.0	99.0
8.0	100.0
9.0	96.0
10.0	94.0
11.0	92.0
12.0	89.0
13.0	90.0
14.0	90.0
15.0	85.0
16.0	86.0
17.0	82.0
18.0	91.0
19.0	88.0
20.0	90.0
21.0	89.0
22.0	93.0
23.0	84.0
24.0	86.0
25.0	86.0
26.0	89.0
27.0	94.0
28.0	93.0
29.0	92.0
30.0	100.0
31.0	99.0
32.0	97.0
33.0	97.0
34.0	97.0
35.0	95.0
36.0	96.0
37.0	91.0
38.0	89.0
39.0	87.0
40.0	88.0
41.0	85.0
42.0	90.0
43.0	93.0
44.0	99.0
45.0	100.0
46.0	99.0
47.0	94.0
48.0	92.0
49.0	81.0
50.0	80.0
0.0	100.0
1.0	104.0
2.0	102.0
3.0	102.0
4.0	96.0
5.0	95.0
6.0	104.0
7.0	106.0
8.0	100.0
9.0	100.0
10.0	98.0
11.0	96.0
12.0	96.0
13.0	97.0
14.0	101.0
15.0	105.0
16.0	102.0
17.0	106.0
18.0	111.0
19.0	115.0
20.0	117.0
21.0	122.0
22.0	128.0
23.0	133.0
24.0	137.0
25.0	134.0
26.0	133.0
27.0	137.0
28.0	132.0
29.0	129.0
30.0	128.0
31.0	119.0
32.0	119.0
33.0	120.0
34.0	118.0
35.0	119.0
36.0	114.0
37.0	116.0
38.0	118.0
39.0	115.0
40.0	120.0
41.0	121.0
42.0	123.0
43.0	120.0
44.0	127.0
45.0	134.0
46.0	133.0
47.0	127.0
48.0	132.0
49.0	135.0
50.0	131.0
0.0	100.0
1.0	96.0
2.0	89.0
3.0	84.0
4.0	77.0
5.0	71.0
6.0	73.0
7.0	74.0
8.0	71.0
9.0	70.0
10.0	66.0
11.0	64.0
12.0	66.0
13.0	62.0
14.0	59.0
15.0	58.0
16.0	56.0
17.0	53.0
18.0	47.0
19.0	45.0
20.0	45.0
21.0	45.0
22.0	48.0
23.0	44.0
24.0	48.0
25.0	46.0
26.0	48.0
27.0	45.0
28.0	43.0
29.0	46.0
30.0	50.0
31.0	52.0
32.0	51.0
33.0	55.0
34.0	55.0
35.0	56.0
36.0	55.0
37.0	51.0
38.0	52.0
39.0	48.0
40.0	48.0
41.0	42.0
42.0	42.0
43.0	38.0
44.0	43.0
45.0	44.0
46.0	37.0
47.0	34.0
48.0	33.0
49.0	31.0
50.0	32.0
0.0	100.0
1.0	98.0
2.0	104.0
3.0	105.0
4.0	113.0
5.0	107.0
6.0	111.0
7.0	114.0
8.0	111.0
9.0	109.0
10.0	109.0
11.0	114.0
12.0	112.0
13.0	112.0
14.0	120.0
15.0	120.0
16.0	114.0
17.0	108.0
18.0	107.0
19.0	108.0
20.0	112.0
21.0	121.0
22.0	118.0
23.0	114.0
24.0	120.0
25.0	123.0
26.0	115.0
27.0	111.0
28.0	110.0
29.0	101.0
30.0	100.0
31.0	103.0
32.0	94.0
33.0	93.0
34.0	91.0
35.0	97.0
36.0	94.0
37.0	99.0
38.0	104.0
39.0	101.0
40.0	106.0
41.0	103.0
42.0	102.0
43.0	95.0
44.0	97.0
45.0	98.0
46.0	99.0
47.0	101.0
48.0	103.0
49.0	114.0
50.0	111.0
0.0	100.0
1.0	98.0
2.0	91.0
3.0	97.0
4.0	94.0
5.0	97.0
6.0	91.0
7.0	93.0
8.0	93.0
9.0	89.0
10.0	89.0
11.0	88.0
12.0	86.0
13.0	82.0
14.0	75.0
15.0	75.0
16.0	72.0
17.0	75.0
18.0	79.0
19.0	78.0
20.0	73.0
21.0	73.0
22.0	72.0
23.0	73.0
24.0	76.0
25.0	69.0
26.0	76.0
27.0	78.0
28.0	77.0
29.0	78.0
30.0	78.0
31.0	80.0
32.0	79.0
33.0	74.0
34.0	77.0
35.0	75.0
36.0	71.0
37.0	75.0
38.0	72.0
39.0	69.0
40.0	68.0
41.0	63.0
42.0	62.0
43.0	62.0
44.0	61.0
45.0	57.0
46.0	59.0
47.0	58.0
48.0	61.0
49.0	66.0
50.0	67.0
0.0	100.0
1.0	93.0
2.0	85.0
3.0	84.0
4.0	78.0
5.0	79.0
6.0	73.0
7.0	70.0
8.0	71.0
9.0	71.0
10.0	72.0
11.0	74.0
12.0	73.0
13.0	76.0
14.0	75.0
15.0	76.0
16.0	70.0
17.0	61.0
18.0	63.0
19.0	65.0
20.0	64.0
21.0	66.0
22.0	70.0
23.0	70.0
24.0	70.0
25.0	63.0
26.0	63.0
27.0	63.0
28.0	63.0
29.0	56.0
30.0	56.0
31.0	52.0
32.0	52.0
33.0	52.0
34.0	56.0
35.0	56.0
36.0	49.0
37.0	43.0
38.0	41.0
39.0	42.0
40.0	46.0
41.0	46.0
42.0	43.0
43.0	39.0
44.0	44.0
45.0	42.0
46.0	37.0
47.0	38.0
48.0	35.0
49.0	35.0
50.0	35.0
0.0	100.0
1.0	90.0
2.0	89.0
3.0	84.0
4.0	86.0
5.0	86.0
6.0	83.0
7.0	83.0
8.0	83.0
9.0	78.0
10.0	87.0
11.0	92.0
12.0	91.0
13.0	79.0
14.0	80.0
15.0	79.0
16.0	79.0
17.0	78.0
18.0	77.0
19.0	76.0
20.0	85.0
21.0	86.0
22.0	94.0
23.0	99.0
24.0	95.0
25.0	93.0
26.0	102.0
27.0	99.0
28.0	96.0
29.0	108.0
30.0	110.0
31.0	109.0
32.0	103.0
33.0	109.0
34.0	110.0
35.0	114.0
36.0	113.0
37.0	107.0
38.0	99.0
39.0	97.0
40.0	93.0
41.0	87.0
42.0	82.0
43.0	75.0
44.0	81.0
45.0	79.0
46.0	82.0
47.0	81.0
48.0	82.0
49.0	86.0
50.0	87.0
0.0	100.0
1.0	100.0
2.0	102.0
3.0	97.0
4.0	100.0
5.0	100.0
6.0	95.0
7.0	88.0
8.0	90.0
9.0	94.0
10.0	94.0
11.0	97.0
12.0	89.0
13.0	89.0
14.0	90.0
15.0	82.0
16.0	89.0
17.0	80.0
18.0	87.0
19.0	89.0
20.0	90.0
21.0	88.0
22.0	85.0
23.0	82.0
24.0	78.0
25.0	76.0
26.0	72.0
27.0	75.0
28.0	72.0
29.0	77.0
30.0	72.0
31.0	70.0
32.0	70.0
33.0	67.0
34.0	67.0
35.0	69.0
36.0	63.0
37.0	63.0
38.0	62.0
39.0	55.0
40.0	55.0
41.0	54.0
42.0	56.0
43.0	57.0
44.0	51.0
45.0	49.0
46.0	51.0
47.0	59.0
48.0	61.0
49.0	59.0
50.0	60.0
0.0	100.0
1.0	102.0
2.0	111.0
3.0	103.0
4.0	106.0
5.0	116.0
6.0	117.0
7.0	110.0
8.0	104.0
9.0	110.0
10.0	106.0
11.0	107.0
12.0	111.0
13.0	114.0
14.0	122.0
15.0	117.0
16.0	120.0
17.0	121.0
18.0	119.0
19.0	126.0
20.0	122.0
21.0	117.0
22.0	111.0
23.0	116.0
24.0	120.0
25.0	120.0
26.0	124.0
27.0	117.0
28.0	116.0
29.0	120.0
30.0	123.0
31.0	122.0
32.0	123.0
33.0	124.0
34.0	125.0
35.0	125.0
36.0	123.0
37.0	126.0
38.0	118.0
39.0	120.0
40.0	119.0
41.0	123.0
42.0	111.0
43.0	110.0
44.0	98.0
45.0	105.0
46.0	107.0
47.0	111.0
48.0	114.0
49.0	114.0
50.0	117.0
